file,duration,rms,rms_db,peak,snr,spectral_centroid,spectral_bandwidth,frequency_diversity,dynamic_range,model
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/009__solo_piano_slow_ballad__intimate_setting__emotional_melody_.wav,10.0,0.0635048970580101,-23.94385528564453,0.7021951675415039,2.8083152770996094,811.533125222296,1024.1278153509477,5.217701755100279e-07,20.292449951171875,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/010__solo_violin_classical_concerto__concert_hall__virtuosic_perf.wav,10.0,0.042359549552202225,-27.460973739624023,0.5732609033584595,39.24689865112305,600.7227924435683,630.1101482284283,4.826148142456077e-05,97.79341125488281,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/011__solo_cello_baroque_suite__chamber_hall__warm_tone__expressiv.wav,10.0,0.08375117182731628,-21.54018211364746,0.42677581310272217,3.7282843589782715,639.1290506869736,368.16128971083725,7.006772384521298e-10,26.87826919555664,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/012__solo_flute_mozart_concerto__medium_room__airy_sound__precise.wav,10.0,0.059155695140361786,-24.560068130493164,0.6423919200897217,5.835359573364258,1374.2913278390372,1150.3658869576839,4.6425825530604925e-06,33.015586853027344,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/013__solo_clarinet_romantic_piece__warm_space__mellow_timbre__smo.wav,10.0,0.06852445006370544,-23.28308868408203,0.4684770405292511,4.336969375610352,1060.0797152659768,934.5478358596876,4.254863483765803e-08,28.791772842407227,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/014__solo_trumpet_fanfare__large_hall__bright_brass__strong_attac.wav,10.0,0.08553065359592438,-21.35756492614746,0.47177425026893616,5.163442611694336,456.6066646312359,669.2998286394112,1.4330163367048954e-07,28.769805908203125,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/015__violin_and_cello_duet__chamber_hall__counterpoint__harmoniou.wav,10.0,0.048836685717105865,-26.225074768066406,0.470608651638031,6.203449249267578,2832.1078434561764,1779.9964457673223,1.4062207810638938e-05,31.50731086730957,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/016__flute_and_clarinet_duet__medium_room__woodwind_ensemble__lig.wav,10.0,0.062461141496896744,-24.087800979614258,0.3343135118484497,4.312705993652344,600.7980374908174,1137.9505563349203,6.632691338381846e-07,25.742298126220703,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/017__string_trio_violin_viola_cello__concert_hall__classical_peri.wav,10.0,0.09462228417396545,-20.480133056640625,0.4645940065383911,2.7131595611572266,226.90065539993807,564.8592750192324,4.243145923510383e-08,17.569564819335938,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/018__piano_trio_violin_cello_piano__chamber_hall__romantic_era__e.wav,10.0,0.07834069430828094,-22.120250701904297,0.3765690326690674,2.6471786499023438,905.0677391743844,797.9190223009123,1.4770182588108582e-07,20.85392951965332,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/019__string_quartet_two_violins_viola_cello__large_hall__classica.wav,10.0,0.07130154222249985,-22.93802261352539,0.47777271270751953,4.3246002197265625,620.6294528161468,752.1894161056256,3.3900601437153455e-08,21.588520050048828,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/020__acoustic_guitar_fingerpicking__gentle_tempo__natural_tone__s.wav,10.0,0.09829262644052505,-20.149581909179688,0.5755623579025269,3.346196174621582,283.3656802528827,481.52696013975276,1.0885094603452217e-08,19.2344970703125,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/021__marimba_soft_pattern__dry_studio__resonant_wood_tone.wav,10.0,0.05457386001944542,-25.26030731201172,0.4552609324455261,3.496926784515381,3481.305165808228,2437.6022709976432,5.664264790539164e-06,9.692800521850586,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/022__harp_glissandi__lush_hall__shimmering_resonance.wav,10.0,0.11351364105939865,-18.899038314819336,0.418508380651474,9.746906280517578,344.7934395958585,758.8833609612036,5.385333565754991e-07,43.73085021972656,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/023__solo_saxophone_mellow_ballad_tone__small_club_ambience.wav,10.0,0.024745041504502296,-32.1302375793457,0.4982262849807739,30.773983001708984,218.90443374339418,284.92730311019614,8.44126843730919e-05,82.21050262451172,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/024__string_bass_pizzicato_walking_line__dry_studio__rhythmic_gro.wav,10.0,0.0899307131767273,-20.921838760375977,0.7197970151901245,7.4098052978515625,251.914729492206,310.34114565534435,2.1172569475425007e-08,40.06624221801758,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/025__timpani_soft_rolls__concert_hall__orchestral_texture.wav,10.0,0.08894810080528259,-21.01726531982422,0.44230103492736816,1.5490150451660156,360.2216053999764,362.3930972364657,3.9986010058612464e-09,12.214703559875488,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/026__ambient_pads_evolving_texture__wide_stereo__gentle_reverb.wav,10.0,0.03700277954339981,-28.635313034057617,0.5653539299964905,2.7313148975372314,1121.1631737094929,717.7163159505607,1.1089271083619678e-06,19.695833206176758,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/027__minimal_piano_and_pads__slow_evolving_harmony__instrumental.wav,10.0,0.13354846835136414,-17.48722267150879,0.6570483446121216,1.9075478315353394,197.70627220774554,368.0494883638167,1.125694026882229e-08,16.27449607849121,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/028__granular_string_texture__shimmering_spacious_hall.wav,10.0,0.06676881015300751,-23.508527755737305,0.346607506275177,2.9510223865509033,504.15531312628394,1296.3521107109264,2.577939142156538e-07,21.401870727539062,AudioLDM2_music-mlp_adapter
/scratch/rc01492/experiments/final/exp2h_audioldm2_music_retrieval_mlp_adapter/wav/029__felt_piano_intimate_close-mic__soft_pedal__delicate_timbre.wav,10.0,0.09000495076179504,-20.914670944213867,0.597104549407959,5.818013668060303,200.44806308797862,228.35738851812957,1.0143453854638551e-09,31.734359741210938,AudioLDM2_music-mlp_adapter
